gap_id,entity_type,entity_id,required_source_priority,status,manual_review,queue_type,source_file,source_runtime_path,affected_products,todo_id,source_id_suggestion,title_query,organization_target,clinical_domain,related_drugs,related_complaints,evidence_needed,preferred_source_type,search_query,priority,review_status,source_url_candidates,notes,missing_item,review_note,coverage_id,source_pack_id,final_verification_status,final_clinical_readiness,final_fast_mode_allowed,final_rx_role,source_ids,source_titles,source_urls,source_organizations,source_years,source_sections,source_snippets_short,evidence_claim_ids,disease_strategy_verified,drug_class_verified,generic_verified,product_label_verified,product_match_verified,dose_verified,pediatric_verified,antibiotic_criteria_verified,no_antibiotic_verified,red_flag_verified,exact_evidence_missing,exact_block_reason,exact_next_action,can_show_in_main_builder,can_show_in_peds_page,can_show_in_swaps,catalog_only_reason,pediatric_unlock_status,antibiotic_unlock_status,antiviral_unlock_status,clinical_readiness_refreshed,refresh_action,refresh_reason,remaining_source_gap,next_action
,,,,,,source_todo,data/evidence/source_manifest.todo.json,data/evidence/source_manifest.todo.json:items[30],,SRC_TODO_ACYCLOVIR_W_W_SOURCE_REVIEWANTIVIRAL,src_acyclovir_w_w_,Acyclovir w/w source review,official guideline or product label authority,antiviral,Acyclovir w/w,,product form; route; concentration/strength; label metadata,guideline,official guideline or product label authority Acyclovir w/w source review guideline dose duration,3,pending,,Human review required before adding to source_manifest.json as accepted.,,,coverage_3349625fb30c,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; disease_strategy_source; duration_source; red_flag_source,Human review required before adding to source_manifest.json as accepted.,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,manual_review_required_with_exact_reason,manual_review_required,keep_blocked_or_manual_review,Human review required before adding to source_manifest.json as accepted.,true,resolve linked source/evidence queue item
GAP_DISEASE_ALLERGIC_RHINITIS,disease,allergic_rhinitis,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[0],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_86efb21460da,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_URI_WET_COUGH,disease,uri_wet_cough,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[1],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_b6768744ce94,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_URI_DRY_COUGH,disease,uri_dry_cough,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[2],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_94f73af46e35,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_SORE_THROAT,disease,sore_throat,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[3],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_d36ae70277fb,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_FEVER_MYALGIA,disease,fever_myalgia,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[4],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_16fe555652d9,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_DIARRHEA_ADULT,disease,diarrhea_adult,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[5],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_5cac45da8039,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_DIARRHEA_CHILD,disease,diarrhea_child,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[6],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_0e164f8a0fb2,thai_pediatric_dose,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,true,false,,manual_review_required_with_exact_reason,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_NAUSEA_VOMITING,disease,nausea_vomiting,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[7],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_b8185e458e9e,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_DYSPEPSIA,disease,dyspepsia,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[8],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_a6cfc305c7f4,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_GERD,disease,gerd,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[9],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_9398d36f6deb,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_CONSTIPATION,disease,constipation,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[10],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_044cb70575d8,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_DRY_EYE,disease,dry_eye,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[11],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_22bd32f5a72e,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_RED_EYE,disease,red_eye,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[12],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_9f5452f545bc,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_BACTERIAL_CONJUNCTIVITIS,disease,bacterial_conjunctivitis,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[13],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_9ee2d81e5e6a,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_ALLERGIC_CONJUNCTIVITIS,disease,allergic_conjunctivitis,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[14],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_a51d9c3ae9d5,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_EYELID_BUMP,disease,eyelid_bump,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[15],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_2e6a4bd2d1d0,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_PTERYGIUM,disease,pterygium,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[16],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_95124ead6c5a,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_TINEA,disease,tinea,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[17],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_626089ee1455,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_DERMATITIS,disease,dermatitis,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[18],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_dfba015f47b2,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_HERPES_LABIALIS,disease,herpes_labialis,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[19],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_b61efbad5cd3,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; disease_strategy_source; duration_source; red_flag_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,manual_review_required_with_exact_reason,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_APHTHOUS_ULCER,disease,aphthous_ulcer,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[20],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_0bf02a70eef7,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_URTICARIA,disease,urticaria,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[21],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_e36b67142c3e,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_DYSURIA,disease,dysuria,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[22],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_96b24ee8d5ca,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_URINARY_FREQUENCY,disease,urinary_frequency,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[23],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_09aa9b6bd3d2,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_DYSMENORRHEA,disease,dysmenorrhea,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[24],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_1482b0552d4c,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_MIGRAINE_HEADACHE,disease,migraine_headache,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[25],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_f09c4049d361,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_VERTIGO,disease,vertigo,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[26],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_4beafc70271d,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_MSK_PAIN,disease,msk_pain,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[27],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_42b68bbd0996,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_MINOR_WOUND,disease,minor_wound,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[28],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_81f3a48a770c,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_DISEASE_ANIMAL_BITE,disease,animal_bite,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[29],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_61af6dbf0eaf,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_TAG_ALLERGY,drug_role_tag,allergy,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[30],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_fc1ddf1b2985,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_TAG_ANTIBIOTIC,drug_role_tag,antibiotic,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[31],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_2c4277b40e0b,antibiotic_stewardship_aware,blocked_antibiotic_missing_criteria,blocked,false,,,,,,,,,,,,,,,,,,,,adult_dose_source; antibiotic_criteria_source; disease_strategy_source; duration_source,antibiotic disease criteria/dose/duration source incomplete,"add accepted antibiotic/RDU guideline with criteria, dose, duration",false,false,false,,not_applicable,blocked_antibiotic_missing_criteria,not_applicable,blocked,keep_blocked_or_manual_review,antibiotic disease criteria/dose/duration source incomplete,true,"add accepted antibiotic/RDU guideline with criteria, dose, duration"
GAP_TAG_COUGH_COLD,drug_role_tag,cough_cold,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[32],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_04dba14b93dd,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_TAG_EYE,drug_role_tag,eye,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[33],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_afbf3b37890c,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_TAG_PAIN_FEVER,drug_role_tag,pain_fever,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[34],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_6a48d7de0f21,thai_moph_dms_outpatient,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,disease_strategy_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,false,false,,not_applicable,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
GAP_TAG_PEDIATRIC_CANDIDATE,drug_role_tag,pediatric_candidate,,pending_source_collection,,evidence_manual_review,data/evidence/manual_review_queue.json,data/evidence/manual_review_queue.json:items[35],,,,,,,,,,,,,,,,source,"Attach accepted source_manifest row, then extract traceable claim evidence.",coverage_f6c10d906b49,thai_pediatric_dose,manual_review_required_with_exact_reason,manual_review_required,false,,,,,,,,,,,,,,,,,,,,concentration_source; disease_strategy_source; max_dose_source; pediatric_dose_source; route_form_source,quality/source queue item requires explicit resolution,resolve linked source/evidence queue item,false,true,false,,manual_review_required_with_exact_reason,not_applicable,not_applicable,manual_review_required,keep_blocked_or_manual_review,quality/source queue item requires explicit resolution,true,resolve linked source/evidence queue item
