disease_id,display_name,complaints,regimen_ids,manual_review,source_runtime_path
infected_wound_oral_antibiotic_adult,infected_wound_oral_antibiotic_adult,"{""complaint"": ""infected wound oral antibiotic"", ""complaint_id"": ""CI0323"", ""disease_id"": ""infected_wound_oral_antibiotic_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""wound infection antibiotic"", ""complaint_id"": ""CI0324"", ""disease_id"": ""infected_wound_oral_antibiotic_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""oral antibiotic wound infection"", ""complaint_id"": ""CI0325"", ""disease_id"": ""infected_wound_oral_antibiotic_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0111,True,data/core/opd_fast_index.json:index[82]
inflammatory_pain_adult,inflammatory_pain_adult,"{""complaint"": ""joint pain"", ""complaint_id"": ""CI0056"", ""disease_id"": ""inflammatory_pain_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""inflammatory pain"", ""complaint_id"": ""CI0057"", ""disease_id"": ""inflammatory_pain_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""joint flare"", ""complaint_id"": ""CI0058"", ""disease_id"": ""inflammatory_pain_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0022,True,data/core/opd_fast_index.json:index[83]
insect_bite_peds,insect_bite_peds,"{""complaint"": ""insect bite child"", ""complaint_id"": ""CI0224"", ""disease_id"": ""insect_bite_peds"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""bug bite kid"", ""complaint_id"": ""CI0225"", ""disease_id"": ""insect_bite_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""mosquito bite child"", ""complaint_id"": ""CI0226"", ""disease_id"": ""insect_bite_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0078,True,data/core/opd_fast_index.json:index[84]
insect_bite_reaction_adult,insect_bite_reaction_adult,"{""complaint"": ""insect bite"", ""complaint_id"": ""CI0065"", ""disease_id"": ""insect_bite_reaction_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""bug bite"", ""complaint_id"": ""CI0066"", ""disease_id"": ""insect_bite_reaction_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""mosquito bite"", ""complaint_id"": ""CI0067"", ""disease_id"": ""insect_bite_reaction_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0025,True,data/core/opd_fast_index.json:index[85]
insect_bite_swelling_adult,insect_bite_swelling_adult,"{""complaint"": ""insect bite swelling"", ""complaint_id"": ""CI0218"", ""disease_id"": ""insect_bite_swelling_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""swollen mosquito bite"", ""complaint_id"": ""CI0219"", ""disease_id"": ""insect_bite_swelling_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""bug bite swelling"", ""complaint_id"": ""CI0220"", ""disease_id"": ""insect_bite_swelling_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0076,True,data/core/opd_fast_index.json:index[86]
itchy_dermatitis_adult,itchy_dermatitis_adult,"{""complaint"": ""eczema"", ""complaint_id"": ""CI0062"", ""disease_id"": ""itchy_dermatitis_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""itchy dermatitis"", ""complaint_id"": ""CI0063"", ""disease_id"": ""itchy_dermatitis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""dermatitis"", ""complaint_id"": ""CI0064"", ""disease_id"": ""itchy_dermatitis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0024,True,data/core/opd_fast_index.json:index[87]
itchy_localized_rash_adult,itchy_localized_rash_adult,"{""complaint"": ""localized itchy rash"", ""complaint_id"": ""CI0110"", ""disease_id"": ""itchy_localized_rash_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""itchy patch"", ""complaint_id"": ""CI0111"", ""disease_id"": ""itchy_localized_rash_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""itchy skin patch"", ""complaint_id"": ""CI0112"", ""disease_id"": ""itchy_localized_rash_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0040,True,data/core/opd_fast_index.json:index[88]
joint_pain_topical_support_adult,joint_pain_topical_support_adult,"{""complaint"": ""topical joint pain"", ""complaint_id"": ""CI0101"", ""disease_id"": ""joint_pain_topical_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""joint pain spray"", ""complaint_id"": ""CI0102"", ""disease_id"": ""joint_pain_topical_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""local joint pain"", ""complaint_id"": ""CI0103"", ""disease_id"": ""joint_pain_topical_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0037,True,data/core/opd_fast_index.json:index[89]
knee_joint_pain_adult,knee_joint_pain_adult,"{""complaint"": ""knee pain"", ""complaint_id"": ""CI0152"", ""disease_id"": ""knee_joint_pain_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""joint pain knee"", ""complaint_id"": ""CI0153"", ""disease_id"": ""knee_joint_pain_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""localized joint pain"", ""complaint_id"": ""CI0154"", ""disease_id"": ""knee_joint_pain_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0054,True,data/core/opd_fast_index.json:index[90]
laryngitis_irritation_adult,laryngitis_irritation_adult,"{""complaint"": ""laryngitis"", ""complaint_id"": ""CI0128"", ""disease_id"": ""laryngitis_irritation_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""hoarse voice"", ""complaint_id"": ""CI0129"", ""disease_id"": ""laryngitis_irritation_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""voice irritation"", ""complaint_id"": ""CI0130"", ""disease_id"": ""laryngitis_irritation_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0046,True,data/core/opd_fast_index.json:index[91]
localized_eczema_peds,localized_eczema_peds,"{""complaint"": ""eczema child"", ""complaint_id"": ""CI0227"", ""disease_id"": ""localized_eczema_peds"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""itchy eczema child"", ""complaint_id"": ""CI0228"", ""disease_id"": ""localized_eczema_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""localized eczema child"", ""complaint_id"": ""CI0229"", ""disease_id"": ""localized_eczema_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0079,True,data/core/opd_fast_index.json:index[92]
localized_eczema_sensitive_area_adult,localized_eczema_sensitive_area_adult,"{""complaint"": ""sensitive area eczema"", ""complaint_id"": ""CI0221"", ""disease_id"": ""localized_eczema_sensitive_area_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""mild eczema patch"", ""complaint_id"": ""CI0222"", ""disease_id"": ""localized_eczema_sensitive_area_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""small eczema patch"", ""complaint_id"": ""CI0223"", ""disease_id"": ""localized_eczema_sensitive_area_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0077,True,data/core/opd_fast_index.json:index[93]
localized_folliculitis_adult,localized_folliculitis_adult,"{""complaint"": ""folliculitis"", ""complaint_id"": ""CI0302"", ""disease_id"": ""localized_folliculitis_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""infected hair follicle"", ""complaint_id"": ""CI0303"", ""disease_id"": ""localized_folliculitis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""small pustule folliculitis"", ""complaint_id"": ""CI0304"", ""disease_id"": ""localized_folliculitis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0104,True,data/core/opd_fast_index.json:index[94]
localized_muscle_ache_support_adult,localized_muscle_ache_support_adult,"{""complaint"": ""localized muscle ache"", ""complaint_id"": ""CI0191"", ""disease_id"": ""localized_muscle_ache_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""muscle ache topical"", ""complaint_id"": ""CI0192"", ""disease_id"": ""localized_muscle_ache_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""muscle pain local"", ""complaint_id"": ""CI0193"", ""disease_id"": ""localized_muscle_ache_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0067,True,data/core/opd_fast_index.json:index[95]
low_back_pain_simple_adult,low_back_pain_simple_adult,"{""complaint"": ""low back pain"", ""complaint_id"": ""CI0146"", ""disease_id"": ""low_back_pain_simple_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""simple back pain"", ""complaint_id"": ""CI0147"", ""disease_id"": ""low_back_pain_simple_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""mechanical back pain"", ""complaint_id"": ""CI0148"", ""disease_id"": ""low_back_pain_simple_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0052,True,data/core/opd_fast_index.json:index[96]
macrolide_respiratory_bacterial_adult,macrolide_respiratory_bacterial_adult,"{""complaint"": ""roxithromycin option"", ""complaint_id"": ""CI0284"", ""disease_id"": ""macrolide_respiratory_bacterial_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""b roxi support"", ""complaint_id"": ""CI0285"", ""disease_id"": ""macrolide_respiratory_bacterial_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""macrolide respiratory bacterial"", ""complaint_id"": ""CI0286"", ""disease_id"": ""macrolide_respiratory_bacterial_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0098,True,data/core/opd_fast_index.json:index[97]
migraine_adult,migraine_adult,"{""complaint"": ""migraine"", ""complaint_id"": ""CI0030"", ""disease_id"": ""migraine_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""one-sided headache"", ""complaint_id"": ""CI0031"", ""disease_id"": ""migraine_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}",FRM0012,True,data/core/opd_fast_index.json:index[98]
migraine_headache,migraine headache,"{""complaint"": ""migraine headache"", ""complaint_id"": ""CMP_MIGRAINE_HEADACHE"", ""disease_id"": ""migraine_headache"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[99]
mild_mucolytic_support_adult,mild_mucolytic_support_adult,"{""complaint"": ""mild wet cough support"", ""complaint_id"": ""CI0182"", ""disease_id"": ""mild_mucolytic_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""mucolytic support"", ""complaint_id"": ""CI0183"", ""disease_id"": ""mild_mucolytic_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""phlegm support"", ""complaint_id"": ""CI0184"", ""disease_id"": ""mild_mucolytic_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0064,True,data/core/opd_fast_index.json:index[100]
minor_burn_adult,minor_burn_adult,"{""complaint"": ""minor burn"", ""complaint_id"": ""CI0080"", ""disease_id"": ""minor_burn_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""small burn"", ""complaint_id"": ""CI0081"", ""disease_id"": ""minor_burn_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""superficial burn"", ""complaint_id"": ""CI0082"", ""disease_id"": ""minor_burn_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0030,True,data/core/opd_fast_index.json:index[101]
minor_cut_wound_care_adult,minor_cut_wound_care_adult,"{""complaint"": ""minor cut care"", ""complaint_id"": ""CI0215"", ""disease_id"": ""minor_cut_wound_care_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""small cut support"", ""complaint_id"": ""CI0216"", ""disease_id"": ""minor_cut_wound_care_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""small wound care"", ""complaint_id"": ""CI0217"", ""disease_id"": ""minor_cut_wound_care_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0075,True,data/core/opd_fast_index.json:index[102]
minor_skin_infection_topical_adult,minor_skin_infection_topical_adult,"{""complaint"": ""minor skin infection"", ""complaint_id"": ""CI0083"", ""disease_id"": ""minor_skin_infection_topical_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""small infected wound"", ""complaint_id"": ""CI0084"", ""disease_id"": ""minor_skin_infection_topical_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""localized skin infection"", ""complaint_id"": ""CI0085"", ""disease_id"": ""minor_skin_infection_topical_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0031,True,data/core/opd_fast_index.json:index[103]
minor_wound,minor wound,"{""complaint"": ""minor wound"", ""complaint_id"": ""CMP_MINOR_WOUND"", ""disease_id"": ""minor_wound"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[104]
minor_wound_care_adult,minor_wound_care_adult,"{""complaint"": ""minor wound care"", ""complaint_id"": ""CI0170"", ""disease_id"": ""minor_wound_care_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""abrasion care"", ""complaint_id"": ""CI0171"", ""disease_id"": ""minor_wound_care_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""small wound support"", ""complaint_id"": ""CI0172"", ""disease_id"": ""minor_wound_care_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0060,True,data/core/opd_fast_index.json:index[105]
msk_pain,MSK pain,"{""complaint"": ""MSK pain"", ""complaint_id"": ""CMP_MSK_PAIN"", ""disease_id"": ""msk_pain"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[106]
muscle_spasm_adult,muscle_spasm_adult,"{""complaint"": ""muscle spasm"", ""complaint_id"": ""CI0050"", ""disease_id"": ""muscle_spasm_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""tight muscle"", ""complaint_id"": ""CI0051"", ""disease_id"": ""muscle_spasm_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""spasm"", ""complaint_id"": ""CI0052"", ""disease_id"": ""muscle_spasm_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0020,True,data/core/opd_fast_index.json:index[107]
musculoskeletal_pain_adult,musculoskeletal_pain_adult,"{""complaint"": ""muscle pain"", ""complaint_id"": ""CI0026"", ""disease_id"": ""musculoskeletal_pain_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""neck pain"", ""complaint_id"": ""CI0027"", ""disease_id"": ""musculoskeletal_pain_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""back pain"", ""complaint_id"": ""CI0028"", ""disease_id"": ""musculoskeletal_pain_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""sprain"", ""complaint_id"": ""CI0029"", ""disease_id"": ""musculoskeletal_pain_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0011,True,data/core/opd_fast_index.json:index[108]
nasal_blockage_adult,nasal_blockage_adult,"{""complaint"": ""nasal blockage"", ""complaint_id"": ""CI0039"", ""disease_id"": ""nasal_blockage_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""stuffy nose"", ""complaint_id"": ""CI0040"", ""disease_id"": ""nasal_blockage_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0016,True,data/core/opd_fast_index.json:index[109]
nasal_dryness_irritation_adult,nasal_dryness_irritation_adult,"{""complaint"": ""nasal dryness"", ""complaint_id"": ""CI0179"", ""disease_id"": ""nasal_dryness_irritation_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""dry irritated nose"", ""complaint_id"": ""CI0180"", ""disease_id"": ""nasal_dryness_irritation_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""nose dryness irritation"", ""complaint_id"": ""CI0181"", ""disease_id"": ""nasal_dryness_irritation_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0063,True,data/core/opd_fast_index.json:index[110]
nasal_irrigation_support_adult,nasal_irrigation_support_adult,"{""complaint"": ""saline nasal rinse"", ""complaint_id"": ""CI0095"", ""disease_id"": ""nasal_irrigation_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""nasal wash"", ""complaint_id"": ""CI0096"", ""disease_id"": ""nasal_irrigation_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""nasal irrigation"", ""complaint_id"": ""CI0097"", ""disease_id"": ""nasal_irrigation_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0035,True,data/core/opd_fast_index.json:index[111]
nasal_irritation_peds,nasal_irritation_peds,"{""complaint"": ""nasal irritation child"", ""complaint_id"": ""CI0257"", ""disease_id"": ""nasal_irritation_peds"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""dry nose child"", ""complaint_id"": ""CI0258"", ""disease_id"": ""nasal_irritation_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""child nasal dryness"", ""complaint_id"": ""CI0259"", ""disease_id"": ""nasal_irritation_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0089,True,data/core/opd_fast_index.json:index[112]
nausea_vomiting,nausea vomiting,"{""complaint"": ""nausea vomiting"", ""complaint_id"": ""CMP_NAUSEA_VOMITING"", ""disease_id"": ""nausea_vomiting"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[113]
neck_shoulder_strain_adult,neck_shoulder_strain_adult,"{""complaint"": ""neck shoulder pain"", ""complaint_id"": ""CI0143"", ""disease_id"": ""neck_shoulder_strain_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""shoulder strain"", ""complaint_id"": ""CI0144"", ""disease_id"": ""neck_shoulder_strain_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""neck strain"", ""complaint_id"": ""CI0145"", ""disease_id"": ""neck_shoulder_strain_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0051,True,data/core/opd_fast_index.json:index[114]
oral_thrush_adult,oral_thrush_adult,"{""complaint"": ""oral thrush"", ""complaint_id"": ""CI0077"", ""disease_id"": ""oral_thrush_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""thrush mouth"", ""complaint_id"": ""CI0078"", ""disease_id"": ""oral_thrush_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""white tongue thrush"", ""complaint_id"": ""CI0079"", ""disease_id"": ""oral_thrush_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0029,True,data/core/opd_fast_index.json:index[115]
oral_thrush_peds,oral_thrush_peds,"{""complaint"": ""oral thrush child"", ""complaint_id"": ""CI0260"", ""disease_id"": ""oral_thrush_peds"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""thrush child"", ""complaint_id"": ""CI0261"", ""disease_id"": ""oral_thrush_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""white tongue thrush child"", ""complaint_id"": ""CI0262"", ""disease_id"": ""oral_thrush_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0090,True,data/core/opd_fast_index.json:index[116]
oral_ulcer_adult,oral_ulcer_adult,"{""complaint"": ""mouth ulcer"", ""complaint_id"": ""CI0034"", ""disease_id"": ""oral_ulcer_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""aphthous ulcer"", ""complaint_id"": ""CI0035"", ""disease_id"": ""oral_ulcer_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}",FRM0014,True,data/core/opd_fast_index.json:index[117]
penicillin_allergy_resp_support_adult,penicillin_allergy_resp_support_adult,"{""complaint"": ""penicillin allergy respiratory antibiotic"", ""complaint_id"": ""CI0326"", ""disease_id"": ""penicillin_allergy_resp_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""roxi respiratory support"", ""complaint_id"": ""CI0327"", ""disease_id"": ""penicillin_allergy_resp_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""penicillin allergy sore throat antibiotic"", ""complaint_id"": ""CI0328"", ""disease_id"": ""penicillin_allergy_resp_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0112,True,data/core/opd_fast_index.json:index[118]
pityriasis_versicolor_adult,pityriasis_versicolor_adult,"{""complaint"": ""pityriasis versicolor"", ""complaint_id"": ""CI0368"", ""disease_id"": ""pityriasis_versicolor_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""versicolor"", ""complaint_id"": ""CI0369"", ""disease_id"": ""pityriasis_versicolor_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""superficial fungal patch"", ""complaint_id"": ""CI0370"", ""disease_id"": ""pityriasis_versicolor_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0126,True,data/core/opd_fast_index.json:index[119]
post_uri_cough_peds,post_uri_cough_peds,"{""complaint"": ""post uri cough child"", ""complaint_id"": ""CI0254"", ""disease_id"": ""post_uri_cough_peds"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""residual cough child"", ""complaint_id"": ""CI0255"", ""disease_id"": ""post_uri_cough_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""cough after cold child"", ""complaint_id"": ""CI0256"", ""disease_id"": ""post_uri_cough_peds"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0088,True,data/core/opd_fast_index.json:index[120]
