task_id,row_type,priority,product_id,regimen_id,disease_key,generic_name,brand_name,source_target_id,source_target,expected_fields,thai_query,english_query,required_to_unlock,status
longsrc_a9b9002224c7,regimen,A,BDS002201,FRM0034,bacterial_pharyngitis_adult,Amoxicillin 500 mg.,Ibiamox 500 mg [Amoxicillin 500 mg.],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",bacterial_pharyngitis_adult Amoxicillin 500 mg. Thai RDU MOPH guideline dose duration,bacterial_pharyngitis_adult Amoxicillin 500 mg. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_afa2e5518a5a,regimen,A,BDS002201,FRM0034,bacterial_pharyngitis_adult,Amoxicillin 500 mg.,Ibiamox 500 mg [Amoxicillin 500 mg.],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",bacterial_pharyngitis_adult Amoxicillin 500 mg. Thai RDU MOPH guideline dose duration,bacterial_pharyngitis_adult Amoxicillin 500 mg. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_37a11efcc6e0,regimen,A,BDS002201,FRM0034,bacterial_pharyngitis_adult,Amoxicillin 500 mg.,Ibiamox 500 mg [Amoxicillin 500 mg.],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",bacterial_pharyngitis_adult Amoxicillin 500 mg. Thai RDU MOPH guideline dose duration,bacterial_pharyngitis_adult Amoxicillin 500 mg. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_255ffb1f8a86,regimen,A,BDS003762,FRM0034,bacterial_pharyngitis_adult,Paracetamol 500 mg.,Tylenol 500 mg strip 10s [Paracetamol 500 mg.],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",bacterial_pharyngitis_adult Paracetamol 500 mg. Thai RDU MOPH guideline dose duration,bacterial_pharyngitis_adult Paracetamol 500 mg. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_32befbc01653,regimen,A,BDS003762,FRM0034,bacterial_pharyngitis_adult,Paracetamol 500 mg.,Tylenol 500 mg strip 10s [Paracetamol 500 mg.],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",bacterial_pharyngitis_adult Paracetamol 500 mg. Thai RDU MOPH guideline dose duration,bacterial_pharyngitis_adult Paracetamol 500 mg. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_900728b421fa,regimen,A,BDS003762,FRM0034,bacterial_pharyngitis_adult,Paracetamol 500 mg.,Tylenol 500 mg strip 10s [Paracetamol 500 mg.],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",bacterial_pharyngitis_adult Paracetamol 500 mg. Thai RDU MOPH guideline dose duration,bacterial_pharyngitis_adult Paracetamol 500 mg. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_93b10760265b,regimen,A,BDS002411,FRM0034,bacterial_pharyngitis_adult,ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,Kamillosan-M Spray [ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",bacterial_pharyngitis_adult ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล Thai RDU MOPH guideline dose duration,bacterial_pharyngitis_adult ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_125513c4e256,regimen,A,BDS002411,FRM0034,bacterial_pharyngitis_adult,ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,Kamillosan-M Spray [ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",bacterial_pharyngitis_adult ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล Thai RDU MOPH guideline dose duration,bacterial_pharyngitis_adult ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_a55cd85430eb,regimen,A,BDS002411,FRM0034,bacterial_pharyngitis_adult,ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล,Kamillosan-M Spray [ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",bacterial_pharyngitis_adult ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล Thai RDU MOPH guideline dose duration,bacterial_pharyngitis_adult ดอกหญ้าหอม+เพเพอร์มิ้นต์+เซจ ออยล์+เทียนสัตบุษย์+ไพน์ นีดเดิล ออยล์+เบอร์กามอต ออยล์+ยูคาลิปทอล guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_8c490cf64960,regimen,B,BDS006462,FRM0034,bacterial_pharyngitis_adult,Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml.,Difflam Forte Spray [Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml.],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",bacterial_pharyngitis_adult Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml. Thai RDU MOPH guideline dose duration,bacterial_pharyngitis_adult Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_b6c0a70390a4,regimen,B,BDS006462,FRM0034,bacterial_pharyngitis_adult,Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml.,Difflam Forte Spray [Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml.],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",bacterial_pharyngitis_adult Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml. Thai RDU MOPH guideline dose duration,bacterial_pharyngitis_adult Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_7bd56195c9b8,regimen,B,BDS006462,FRM0034,bacterial_pharyngitis_adult,Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml.,Difflam Forte Spray [Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml.],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",bacterial_pharyngitis_adult Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml. Thai RDU MOPH guideline dose duration,bacterial_pharyngitis_adult Benzydamine Hydrochloride 3 mg.+Ethanol+Saccharin Sodium+Methyl Hydroxybenzoate+Glycerol+PEG-40 Hydrogenated castor oil/ml. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_36cf8ad2f660,regimen,A,BDS044320,FRM0035,nasal_irrigation_support_adult,Sodium Chloride 0.9 g./100 ml.,Klean & Kare Saline เล็ก [Sodium Chloride 0.9 g./100 ml.],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_d9bc3e0f7e78,regimen,A,BDS044320,FRM0035,nasal_irrigation_support_adult,Sodium Chloride 0.9 g./100 ml.,Klean & Kare Saline เล็ก [Sodium Chloride 0.9 g./100 ml.],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_137a895dff04,regimen,A,BDS044320,FRM0035,nasal_irrigation_support_adult,Sodium Chloride 0.9 g./100 ml.,Klean & Kare Saline เล็ก [Sodium Chloride 0.9 g./100 ml.],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_5b7d132a6556,regimen,B,BDS002215,FRM0035,nasal_irrigation_support_adult,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),Iliadin Spray [Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.)],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_a0ca8c67db50,regimen,B,BDS002215,FRM0035,nasal_irrigation_support_adult,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),Iliadin Spray [Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.)],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_00ac61e5b000,regimen,B,BDS002215,FRM0035,nasal_irrigation_support_adult,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),Iliadin Spray [Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.)],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_a201cd852603,regimen,B,BDS002805,FRM0035,nasal_irrigation_support_adult,Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),Nasonex 60 doses [Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g)],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",nasal_irrigation_support_adult Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g) Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_8a7ac075367c,regimen,B,BDS002805,FRM0035,nasal_irrigation_support_adult,Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),Nasonex 60 doses [Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g)],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",nasal_irrigation_support_adult Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g) Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_437ec113e596,regimen,B,BDS002805,FRM0035,nasal_irrigation_support_adult,Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),Nasonex 60 doses [Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g)],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",nasal_irrigation_support_adult Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g) Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_99abc28ea381,regimen,A,BDS044320,FRM0035,nasal_irrigation_support_adult,Sodium Chloride 0.9 g./100 ml.,Klean & Kare Saline เล็ก [Sodium Chloride 0.9 g./100 ml.],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_71c3f01331be,regimen,A,BDS044320,FRM0035,nasal_irrigation_support_adult,Sodium Chloride 0.9 g./100 ml.,Klean & Kare Saline เล็ก [Sodium Chloride 0.9 g./100 ml.],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_31a87ee830e5,regimen,A,BDS044320,FRM0035,nasal_irrigation_support_adult,Sodium Chloride 0.9 g./100 ml.,Klean & Kare Saline เล็ก [Sodium Chloride 0.9 g./100 ml.],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_fdf5dfc7f771,regimen,B,BDS002215,FRM0035,nasal_irrigation_support_adult,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),Iliadin Spray [Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.)],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_48901df674cd,regimen,B,BDS002215,FRM0035,nasal_irrigation_support_adult,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),Iliadin Spray [Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.)],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_a7c49995d6ab,regimen,B,BDS002215,FRM0035,nasal_irrigation_support_adult,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),Iliadin Spray [Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.)],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_4b5f00c3d1c2,regimen,B,BDS002805,FRM0035,nasal_irrigation_support_adult,Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),Nasonex 60 doses [Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g)],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",nasal_irrigation_support_adult Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g) Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_f889a03419ed,regimen,B,BDS002805,FRM0035,nasal_irrigation_support_adult,Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),Nasonex 60 doses [Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g)],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",nasal_irrigation_support_adult Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g) Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_5bd0960968ff,regimen,B,BDS002805,FRM0035,nasal_irrigation_support_adult,Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),Nasonex 60 doses [Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g)],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",nasal_irrigation_support_adult Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g) Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_2deaee7c9f94,regimen,A,BDS044320,FRM0035,nasal_irrigation_support_adult,Sodium Chloride 0.9 g./100 ml.,Klean & Kare Saline เล็ก [Sodium Chloride 0.9 g./100 ml.],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_c3e47d914687,regimen,A,BDS044320,FRM0035,nasal_irrigation_support_adult,Sodium Chloride 0.9 g./100 ml.,Klean & Kare Saline เล็ก [Sodium Chloride 0.9 g./100 ml.],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_0d1529dbd59f,regimen,A,BDS044320,FRM0035,nasal_irrigation_support_adult,Sodium Chloride 0.9 g./100 ml.,Klean & Kare Saline เล็ก [Sodium Chloride 0.9 g./100 ml.],formulary,WHO / MSF / BNF/BNFc formulary,"dose, route, frequency, max dose, contraindications, cautions, interactions",nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Sodium Chloride 0.9 g./100 ml. guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_96fc53c90339,regimen,B,BDS002215,FRM0035,nasal_irrigation_support_adult,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),Iliadin Spray [Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.)],thai_rdu_moph,Thai RDU / MOPH / DMS guideline,"Thailand outpatient disease strategy, line of treatment, antibiotic/no-antibiotic criteria, red flags",nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
longsrc_592c7a1832f1,regimen,B,BDS002215,FRM0035,nasal_irrigation_support_adult,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),Iliadin Spray [Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.)],disease_guideline,NICE / CDC / IDSA / WHO / MSF / EAU / AAO guideline,"disease indication, line of treatment, dose, frequency, duration, red flags/referral criteria",nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) Thai RDU MOPH guideline dose duration,nasal_irrigation_support_adult Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.) guideline dose duration line of therapy contraindications interactions,"exact disease-specific indication, dose, frequency, duration, safety and line-of-treatment snippets",queued
