row_type,row_id,product_id,generic_name,disease_key,current_status,missing_fields,next_action
product,BDS040078,BDS040078,Amoxicillin,,source_missing_hide_from_rx,product_label_or_thai_registration; contraindications; side_effects; interactions; pregnancy_lactation; renal_hepatic_cautions,acquire Thai FDA/NDI or official label source and extract product safety metadata
regimen,FRM0014,BDS002430,Lidocaine HCl 20 mg.+Chamomile Flower Extract 185 mg.+Ethanol 50% v/v+Tromethamole 1.37% w/w+Preservative (Benzalkonium Chloride 1 mg.)/1 g.,oral_ulcer_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0014,BDS002430,Lidocaine HCl 20 mg.+Chamomile Flower Extract 185 mg.+Ethanol 50% v/v+Tromethamole 1.37% w/w+Preservative (Benzalkonium Chloride 1 mg.)/1 g.,oral_ulcer_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0015,BDS003762,Paracetamol 500 mg.,common_cold_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0015,BDS045630,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,common_cold_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0015,BDS044320,Sodium Chloride 0.9 g./100 ml.,common_cold_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0015,BDS003747,Fexofenadine HCl 180 mg.,common_cold_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0015,BDS002215,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),common_cold_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0015,BDS003762,Paracetamol 500 mg.,common_cold_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0015,BDS045630,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,common_cold_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0015,BDS044320,Sodium Chloride 0.9 g./100 ml.,common_cold_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0015,BDS003747,Fexofenadine HCl 180 mg.,common_cold_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0015,BDS002215,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),common_cold_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0015,BDS003762,Paracetamol 500 mg.,common_cold_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0015,BDS045630,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,common_cold_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0015,BDS044320,Sodium Chloride 0.9 g./100 ml.,common_cold_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0015,BDS003747,Fexofenadine HCl 180 mg.,common_cold_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0015,BDS002215,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),common_cold_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0016,BDS045630,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,nasal_blockage_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0016,BDS002215,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),nasal_blockage_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0016,BDS044320,Sodium Chloride 0.9 g./100 ml.,nasal_blockage_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0016,BDS002805,Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),nasal_blockage_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0016,BDS045630,Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.,nasal_blockage_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0016,BDS002215,Oxymetazoline Hydrochloride 0.05% (0.5 mg./1 ml.),nasal_blockage_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0016,BDS044320,Sodium Chloride 0.9 g./100 ml.,nasal_blockage_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0016,BDS002805,Mometasone Furoate Monohydrate (eq. to Mometasone Furoate 50 mcg/dose)+Preservative (Benzalkonium Chloride 0.2 mg/g),nasal_blockage_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0017,BDS003762,Paracetamol 500 mg.,viral_fever_bodyache_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0017,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,viral_fever_bodyache_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0017,BDS003762,Paracetamol 500 mg.,viral_fever_bodyache_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0017,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,viral_fever_bodyache_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0017,BDS003762,Paracetamol 500 mg.,viral_fever_bodyache_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0017,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,viral_fever_bodyache_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0018,BDS001079,Simethicone 120 mg.,abdominal_gas_bloating_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0018,BDS006054,Simethicone 200 mg.,abdominal_gas_bloating_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0018,BDS001079,Simethicone 120 mg.,abdominal_gas_bloating_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0018,BDS006054,Simethicone 200 mg.,abdominal_gas_bloating_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0018,BDS001079,Simethicone 120 mg.,abdominal_gas_bloating_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0018,BDS006054,Simethicone 200 mg.,abdominal_gas_bloating_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0019,BDS001283,Hyoscine-N-butylbromide 10 mg.,abdominal_colic_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0019,BDS001079,Simethicone 120 mg.,abdominal_colic_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0019,BDS001283,Hyoscine-N-butylbromide 10 mg.,abdominal_colic_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0019,BDS001079,Simethicone 120 mg.,abdominal_colic_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0019,BDS001283,Hyoscine-N-butylbromide 10 mg.,abdominal_colic_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0019,BDS001079,Simethicone 120 mg.,abdominal_colic_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0020,BDS001271,Tolperisone 50 mg.,muscle_spasm_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0020,BDS003762,Paracetamol 500 mg.,muscle_spasm_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0020,BDS003914,Diclofenac Sodium 1 % w/w,muscle_spasm_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0020,BDS001271,Tolperisone 50 mg.,muscle_spasm_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0020,BDS003762,Paracetamol 500 mg.,muscle_spasm_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0020,BDS003914,Diclofenac Sodium 1 % w/w,muscle_spasm_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0020,BDS001271,Tolperisone 50 mg.,muscle_spasm_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0020,BDS003762,Paracetamol 500 mg.,muscle_spasm_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0020,BDS003914,Diclofenac Sodium 1 % w/w,muscle_spasm_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0021,BDS003762,Paracetamol 500 mg.,tension_headache_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0021,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,tension_headache_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0021,BDS003762,Paracetamol 500 mg.,tension_headache_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0021,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,tension_headache_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0021,BDS003762,Paracetamol 500 mg.,tension_headache_adult,ready_source_verified,dose; duration; frequency; indication; line_of_treatment; route; safety,already Gold-ready; periodic source review
regimen,FRM0021,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,tension_headache_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0022,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,inflammatory_pain_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0022,BDS003914,Diclofenac Sodium 1 % w/w,inflammatory_pain_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0022,BDS001078,Etoricoxib 60 mg.,inflammatory_pain_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0022,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,inflammatory_pain_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0022,BDS003914,Diclofenac Sodium 1 % w/w,inflammatory_pain_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0022,BDS001078,Etoricoxib 60 mg.,inflammatory_pain_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0022,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,inflammatory_pain_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0022,BDS003914,Diclofenac Sodium 1 % w/w,inflammatory_pain_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0022,BDS001078,Etoricoxib 60 mg.,inflammatory_pain_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0023,BDS001682,10% Urea,dry_skin_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0023,BDS001683,20% Urea,dry_skin_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0023,BDS001682,10% Urea,dry_skin_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0023,BDS001683,20% Urea,dry_skin_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0023,BDS001682,10% Urea,dry_skin_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0023,BDS001683,20% Urea,dry_skin_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0024,BDS004213,Cetirizine dihydrochloride 10 mg.,itchy_dermatitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0024,BDS001057,Triamcinolone Acetonide 0.02%,itchy_dermatitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0024,BDS006745,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,itchy_dermatitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0024,BDS004213,Cetirizine dihydrochloride 10 mg.,itchy_dermatitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0024,BDS001057,Triamcinolone Acetonide 0.02%,itchy_dermatitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0024,BDS006745,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,itchy_dermatitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0024,BDS004213,Cetirizine dihydrochloride 10 mg.,itchy_dermatitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0024,BDS001057,Triamcinolone Acetonide 0.02%,itchy_dermatitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0024,BDS006745,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,itchy_dermatitis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0025,BDS004213,Cetirizine dihydrochloride 10 mg.,insect_bite_reaction_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0025,BDS006745,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,insect_bite_reaction_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0025,BDS004213,Cetirizine dihydrochloride 10 mg.,insect_bite_reaction_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0025,BDS006745,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,insect_bite_reaction_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0025,BDS004213,Cetirizine dihydrochloride 10 mg.,insect_bite_reaction_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0025,BDS006745,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,insect_bite_reaction_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0026,BDS008064,Acyclovir 400 mg.,herpes_labialis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0026,BDS008064,Acyclovir 400 mg.,herpes_labialis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0026,BDS008064,Acyclovir 400 mg.,herpes_labialis_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0027,BDS008065,Acyclovir 800 mg.,herpes_zoster_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0027,BDS003762,Paracetamol 500 mg.,herpes_zoster_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0027,BDS008065,Acyclovir 800 mg.,herpes_zoster_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0027,BDS003762,Paracetamol 500 mg.,herpes_zoster_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0027,BDS008065,Acyclovir 800 mg.,herpes_zoster_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0027,BDS003762,Paracetamol 500 mg.,herpes_zoster_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0028,BDS001491,Clotrimazole 1%+Betamethasone Dipropionate (eq. to Betamethasone 0.1%) w/w,tinea_pruritic_rash_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0028,BDS001491,Clotrimazole 1%+Betamethasone Dipropionate (eq. to Betamethasone 0.1%) w/w,tinea_pruritic_rash_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0028,BDS001491,Clotrimazole 1%+Betamethasone Dipropionate (eq. to Betamethasone 0.1%) w/w,tinea_pruritic_rash_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0029,BDS045631,"Nystatin 100,000 Unit/1 ml.",oral_thrush_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0029,BDS045631,"Nystatin 100,000 Unit/1 ml.",oral_thrush_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0029,BDS045631,"Nystatin 100,000 Unit/1 ml.",oral_thrush_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0030,BDS001007,วุ้นจากว่านหางจระเข้ 87.399 %,minor_burn_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0030,BDS002801,Beta-sitosterol 0.25%,minor_burn_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0030,BDS001007,วุ้นจากว่านหางจระเข้ 87.399 %,minor_burn_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0030,BDS002801,Beta-sitosterol 0.25%,minor_burn_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0030,BDS001007,วุ้นจากว่านหางจระเข้ 87.399 %,minor_burn_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0030,BDS002801,Beta-sitosterol 0.25%,minor_burn_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0031,BDS002003,Gentamicin 1 mg./1 g.,minor_skin_infection_topical_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0031,BDS002003,Gentamicin 1 mg./1 g.,minor_skin_infection_topical_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
regimen,FRM0031,BDS002003,Gentamicin 1 mg./1 g.,minor_skin_infection_topical_adult,source_missing_hide_from_rx,dose; duration; frequency; indication; line_of_treatment; route; safety,"acquire disease guideline/formulary evidence for indication, dose, duration, line of treatment, and safety"
