allergy_alternative,antibiotic_gate_id,antibiotic_gate_ready,avoid_if,bacterial_criteria_required,criteria_text,disease_key,duration_rule,final_antibiotic_status,gate_logic,generic_name,line_of_therapy,major_interactions,not_for_viral_use,pediatric_caution,pregnancy_caution,product_id,renal_caution,source_ids,accredited_source_status,missing_accredited_fields,next_action
,abx_cc120aebd1bd,False,,True,,bacterial_sinusitis_adult,,source_missing_hide_from_rx,,Amoxicillin + Clavulanic Acid,,,False,,,BDS001103,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_32055332971a,False,,True,,bacterial_pharyngitis_adult,,source_missing_hide_from_rx,,Amoxicillin,,,False,,,BDS002201,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_b175e8243fcb,False,,True,,tinea_corporis_localized_adult,,source_missing_hide_from_rx,,Clotrimazole + Betamethasone Dipropionate w/w,,,False,,,BDS001491,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_7e0dcc12c0ed,False,,True,,impetigo_localized_adult,,source_missing_hide_from_rx,,Gentamicin,,,False,,,BDS002003,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_2797755b7b69,False,,True,,impetigo_localized_adult,,source_missing_hide_from_rx,,Amoxicillin,,,False,,,BDS002201,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_27d28ae713f1,False,,True,,minor_wound_care_adult,,source_missing_hide_from_rx,,Gentamicin,,,False,,,BDS002003,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_f246266057ea,False,,True,,superficial_abrasion_adult,,source_missing_hide_from_rx,,Gentamicin,,,False,,,BDS002003,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_d7646b63da6a,False,,True,,minor_cut_wound_care_adult,,source_missing_hide_from_rx,,Gentamicin,,,False,,,BDS002003,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_8e1c565ee9fd,False,,True,,bacterial_conjunctivitis_adult,,source_missing_hide_from_rx,,Chloramphenicol,,,False,,,BDS001437,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_6fcdae1e32b6,False,,True,,bacterial_conjunctivitis_adult,,source_missing_hide_from_rx,,Fusidic acid + Preservative,,,False,,,BDS001847,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_cc016d022788,False,,True,,bacterial_conjunctivitis_adult,,source_missing_hide_from_rx,,Oxytetracycline HCl + Polymyxin B Sulfate 10 + s,,,False,,,BDS003721,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_678f9227c93a,False,,True,,bacterial_conjunctivitis_peds,,source_missing_hide_from_rx,,Chloramphenicol,,,False,,,BDS001437,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_f94691216337,False,,True,,bacterial_conjunctivitis_peds,,source_missing_hide_from_rx,,Fusidic acid + Preservative,,,False,,,BDS001847,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_d2285ee6ad5f,False,,True,,bacterial_eyelid_infection_adult,,source_missing_hide_from_rx,,Oxytetracycline HCl + Polymyxin B Sulfate 10 + s,,,False,,,BDS003721,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_2610b8505038,False,,True,,bacterial_eyelid_infection_adult,,source_missing_hide_from_rx,,Fusidic acid + Preservative,,,False,,,BDS001847,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_45917a2a05ec,False,,True,,bacterial_eyelid_infection_peds,,source_missing_hide_from_rx,,Oxytetracycline HCl + Polymyxin B Sulfate 10 + s,,,False,,,BDS003721,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_23917b6327f1,False,,True,,bacterial_eyelid_infection_peds,,source_missing_hide_from_rx,,Fusidic acid + Preservative,,,False,,,BDS001847,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_eaf248ecd619,False,,True,,bacterial_sinusitis_peds,,source_missing_hide_from_rx,,Amoxicillin + Clavulanic Acid,,,False,,,BDS001047,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_ab24f1b8680f,False,,True,,bacterial_pharyngitis_peds,,source_missing_hide_from_rx,,Amoxicillin + Clavulanic Acid,,,False,,,BDS001046,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_ed8e6a243791,False,,True,,macrolide_respiratory_bacterial_adult,,source_missing_hide_from_rx,,Roxithromycin,,,False,,,BDS007066,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_a3cccd1a8a41,False,,True,,dental_infection_support_adult,,source_missing_hide_from_rx,,Amoxicillin + Clavulanic Acid,,,False,,,BDS001103,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_e0ba03169c25,False,,True,,infected_insect_bite_adult,,source_missing_hide_from_rx,,Amoxicillin,,,False,,,BDS002201,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_920a5c09e053,False,,True,,infected_insect_bite_peds,,source_missing_hide_from_rx,,Amoxicillin + Clavulanic Acid,,,False,,,BDS001046,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_1231b4d17e12,False,,True,,cellulitis_mild_adult,,source_missing_hide_from_rx,,Amoxicillin + Clavulanic Acid,,,False,,,BDS001103,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_f5e3badabcf0,False,,True,,impetigo_oral_antibiotic_adult,,source_missing_hide_from_rx,,Amoxicillin,,,False,,,BDS002201,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_bc9b79a79bfc,False,,True,,impetigo_oral_antibiotic_adult,,source_missing_hide_from_rx,,Fusidic acid,,,False,,,BDS001991,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_23b40b8aba90,False,,True,,localized_folliculitis_adult,,source_missing_hide_from_rx,,Amoxicillin,,,False,,,BDS002201,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_6d3c3e8958d8,False,,True,,infected_abrasion_adult,,source_missing_hide_from_rx,,Amoxicillin,,,False,,,BDS002201,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_9dd66c263a28,False,,True,,infected_eczema_localized_adult,,source_missing_hide_from_rx,,Fusidic acid + Hydrocortisone Acetate + อื่นๆ,,,False,,,BDS001910,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_c4d398832b8a,False,,True,,infected_eczema_localized_adult,,source_missing_hide_from_rx,,Fusidic acid + Betamethasone Valerate + Preservative,,,False,,,BDS001908,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_d48a4137b021,False,,True,,uncomplicated_uti_adult,,source_missing_hide_from_rx,,Norfloxacin,,,False,,,BDS007591,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_5b07d2d681f4,False,,True,,topical_eye_antibiotic_support_adult,,source_missing_hide_from_rx,,Chloramphenicol,,,False,,,BDS001437,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_775bcb27d0ff,False,,True,,topical_eye_antibiotic_support_adult,,source_missing_hide_from_rx,,Fusidic acid + Preservative,,,False,,,BDS001847,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_c87a92d81f44,False,,True,,topical_eye_antibiotic_support_adult,,source_missing_hide_from_rx,,Oxytetracycline HCl + Polymyxin B Sulfate 10 + s,,,False,,,BDS003721,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_1d46aee43399,False,,True,,infected_wound_oral_antibiotic_adult,,source_missing_hide_from_rx,,Amoxicillin + Clavulanic Acid,,,False,,,BDS001103,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_c1278ca9016f,False,,True,,infected_wound_oral_antibiotic_adult,,source_missing_hide_from_rx,,Povidone-Iodine USP w/v,,,False,,,BDS001238,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_daa974f861f1,False,,True,,penicillin_allergy_resp_support_adult,,source_missing_hide_from_rx,,Roxithromycin,,,False,,,BDS007066,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_13671b4f5bff,False,,True,,bacterial_sinusitis_alt_adult,,source_missing_hide_from_rx,,Roxithromycin,,,False,,,BDS007066,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_9c20506d9ff6,False,,True,,bacterial_pharyngitis_alt_adult,,source_missing_hide_from_rx,,Roxithromycin,,,False,,,BDS007066,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_be18a9a55fc7,False,,True,,topical_fusidic_support_adult,,source_missing_hide_from_rx,,Gentamicin,,,False,,,BDS002003,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_2dca3bce3b6c,False,,True,,vaginal_mixed_infection_adult,,source_missing_hide_from_rx,,Nystatin 100 + s + Chloramphenicol + Diiodohydroxyguin,,,False,,,BDS008491,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_134a5fdee75a,False,,True,,vaginal_discharge_support_adult,,source_missing_hide_from_rx,,Nystatin 100 + s + Chloramphenicol + Diiodohydroxyguin,,,False,,,BDS008491,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_f5c42db0ed90,False,,True,,uncomplicated_uti_alt_cipro_adult,,source_missing_hide_from_rx,,Ciprofloxacin,,,False,,,BDS001496,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_2040083b1dd2,False,,True,,dysuria_lower_uti_adult,,source_missing_hide_from_rx,,Norfloxacin,,,False,,,BDS007591,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_bdfd7d0870d6,False,,True,,frequency_urgency_uti_adult,,source_missing_hide_from_rx,,Norfloxacin,,,False,,,BDS007591,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
,abx_11f5e118c640,False,,True,,dental_abscess_support_adult,,source_missing_hide_from_rx,,Amoxicillin + Clavulanic Acid,,,False,,,BDS001103,,,blocked_pending_antibiotic_criteria_source,bacterial criteria; drug choice; dose; duration; gate logic; safety citation,retrieve RDU/AWaRe/NICE/IDSA/Thai guideline with exact disease criteria and dosing
