gold_regimen_row_id,regimen_id,product_id,generic_name,disease_key,modality,final_rx_status,accredited_source_status,missing_accredited_fields,next_action
gold_regimen_c955e70877b9,FRM0050,BDS001283,Hyoscine-N-butylbromide 10 mg.,dyspepsia_gas_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_88f8b66b28c2,FRM0051,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,neck_shoulder_strain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_a47673a642e8,FRM0051,BDS001271,Tolperisone 50 mg.,neck_shoulder_strain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_7fd074d78df6,FRM0051,BDS003914,Diclofenac Sodium 1 % w/w,neck_shoulder_strain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_65a18d834b08,FRM0051,BDS003118,Menthol 1.5%+Pine Needle Oil 1.35%+Wintergreen Oil 0.35%+Orange Oil 0.4%,neck_shoulder_strain_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_356948d82d48,FRM0051,BDS003762,Paracetamol 500 mg.,neck_shoulder_strain_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_43c94ac3db88,FRM0051,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,neck_shoulder_strain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_dd8b01ddcc97,FRM0051,BDS001271,Tolperisone 50 mg.,neck_shoulder_strain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_31d4b1e70104,FRM0051,BDS003914,Diclofenac Sodium 1 % w/w,neck_shoulder_strain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_14c71442c2cc,FRM0051,BDS003118,Menthol 1.5%+Pine Needle Oil 1.35%+Wintergreen Oil 0.35%+Orange Oil 0.4%,neck_shoulder_strain_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_15c726bb92e9,FRM0051,BDS003762,Paracetamol 500 mg.,neck_shoulder_strain_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_c522ded32f42,FRM0051,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,neck_shoulder_strain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_73ceed70c303,FRM0051,BDS001271,Tolperisone 50 mg.,neck_shoulder_strain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_81b77afa550e,FRM0051,BDS003914,Diclofenac Sodium 1 % w/w,neck_shoulder_strain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_c4581beeb770,FRM0051,BDS003118,Menthol 1.5%+Pine Needle Oil 1.35%+Wintergreen Oil 0.35%+Orange Oil 0.4%,neck_shoulder_strain_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_3996cf2450cc,FRM0051,BDS003762,Paracetamol 500 mg.,neck_shoulder_strain_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_c87a7c055b5b,FRM0052,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,low_back_pain_simple_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_835ae51770cb,FRM0052,BDS001271,Tolperisone 50 mg.,low_back_pain_simple_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_c982d7f8faf2,FRM0052,BDS003914,Diclofenac Sodium 1 % w/w,low_back_pain_simple_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_44ed663a7ce6,FRM0052,BDS003568,Naproxen sodium 275 mg.,low_back_pain_simple_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_1a61dbb2437e,FRM0052,BDS003762,Paracetamol 500 mg.,low_back_pain_simple_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_a49f1912b5e3,FRM0052,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,low_back_pain_simple_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_ea25b74ac34e,FRM0052,BDS001271,Tolperisone 50 mg.,low_back_pain_simple_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_2bb33ed256a7,FRM0052,BDS003914,Diclofenac Sodium 1 % w/w,low_back_pain_simple_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_9e7acfb2d12e,FRM0052,BDS003568,Naproxen sodium 275 mg.,low_back_pain_simple_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_f9553ed15359,FRM0052,BDS003762,Paracetamol 500 mg.,low_back_pain_simple_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_7d453d84ad9c,FRM0052,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,low_back_pain_simple_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_2370e4a253b1,FRM0052,BDS001271,Tolperisone 50 mg.,low_back_pain_simple_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_3ecf1541e21c,FRM0052,BDS003914,Diclofenac Sodium 1 % w/w,low_back_pain_simple_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_3a22bd02488a,FRM0052,BDS003568,Naproxen sodium 275 mg.,low_back_pain_simple_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_35bee9e86bfc,FRM0052,BDS003762,Paracetamol 500 mg.,low_back_pain_simple_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_0888feef7383,FRM0053,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,sprain_strain_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_7b76f2c491d9,FRM0053,BDS003914,Diclofenac Sodium 1 % w/w,sprain_strain_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_44e0d22e3979,FRM0053,BDS001078,Etoricoxib 60 mg.,sprain_strain_mild_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_3fc08ed3d5ae,FRM0053,BDS003118,Menthol 1.5%+Pine Needle Oil 1.35%+Wintergreen Oil 0.35%+Orange Oil 0.4%,sprain_strain_mild_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_3bc12d52c425,FRM0053,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,sprain_strain_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_85166d2f94fc,FRM0053,BDS003914,Diclofenac Sodium 1 % w/w,sprain_strain_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_08c70511d8f3,FRM0053,BDS001078,Etoricoxib 60 mg.,sprain_strain_mild_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_b1624853b4cd,FRM0053,BDS003118,Menthol 1.5%+Pine Needle Oil 1.35%+Wintergreen Oil 0.35%+Orange Oil 0.4%,sprain_strain_mild_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_8be578f66774,FRM0053,BDS002042,Ibuprofen 400 mg.+Polyethylene 400+Porpylene Glycol,sprain_strain_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_e2cfdcd8ce69,FRM0053,BDS003914,Diclofenac Sodium 1 % w/w,sprain_strain_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_7eb46c9bc82a,FRM0053,BDS001078,Etoricoxib 60 mg.,sprain_strain_mild_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_f3351680fe17,FRM0053,BDS003118,Menthol 1.5%+Pine Needle Oil 1.35%+Wintergreen Oil 0.35%+Orange Oil 0.4%,sprain_strain_mild_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_2a90037b15ab,FRM0054,BDS001078,Etoricoxib 60 mg.,knee_joint_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_9eed6ebc4f78,FRM0054,BDS003914,Diclofenac Sodium 1 % w/w,knee_joint_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_c610c96a2947,FRM0054,BDS001509,Celecoxib 200 mg.,knee_joint_pain_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_dcb2f4b1a6a4,FRM0054,BDS003762,Paracetamol 500 mg.,knee_joint_pain_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_88af57856a01,FRM0054,BDS001078,Etoricoxib 60 mg.,knee_joint_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_6162d1d2c6ca,FRM0054,BDS003914,Diclofenac Sodium 1 % w/w,knee_joint_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_60365fbf758f,FRM0054,BDS001509,Celecoxib 200 mg.,knee_joint_pain_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_c73bf6b7dcbf,FRM0054,BDS003762,Paracetamol 500 mg.,knee_joint_pain_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_bbac91d718f1,FRM0054,BDS001078,Etoricoxib 60 mg.,knee_joint_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_05c1784481fd,FRM0054,BDS003914,Diclofenac Sodium 1 % w/w,knee_joint_pain_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_d76fcebdf3b7,FRM0054,BDS001509,Celecoxib 200 mg.,knee_joint_pain_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_25da62cd2b75,FRM0054,BDS003762,Paracetamol 500 mg.,knee_joint_pain_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_d4f72d46921a,FRM0055,BDS004213,Cetirizine dihydrochloride 10 mg.,contact_dermatitis_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_20780e669137,FRM0055,BDS001057,Triamcinolone Acetonide 0.02%,contact_dermatitis_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_49c675907f93,FRM0055,BDS001682,10% Urea,contact_dermatitis_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_d24e408034b1,FRM0055,BDS006745,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,contact_dermatitis_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_39b01c1c25f4,FRM0055,BDS003747,Fexofenadine HCl 180 mg.,contact_dermatitis_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_e31b476c8d94,FRM0055,BDS004213,Cetirizine dihydrochloride 10 mg.,contact_dermatitis_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_f005798d56e2,FRM0055,BDS001057,Triamcinolone Acetonide 0.02%,contact_dermatitis_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_b9883a11f5f9,FRM0055,BDS001682,10% Urea,contact_dermatitis_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_d061757a1528,FRM0055,BDS006745,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,contact_dermatitis_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_c914f3cf96d8,FRM0055,BDS003747,Fexofenadine HCl 180 mg.,contact_dermatitis_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_59922bde0fc1,FRM0055,BDS004213,Cetirizine dihydrochloride 10 mg.,contact_dermatitis_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_6d328f8487ee,FRM0055,BDS001057,Triamcinolone Acetonide 0.02%,contact_dermatitis_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_3c892c1f3b69,FRM0055,BDS001682,10% Urea,contact_dermatitis_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_dd2bee09c504,FRM0055,BDS006745,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,contact_dermatitis_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_ed630ec179b8,FRM0055,BDS003747,Fexofenadine HCl 180 mg.,contact_dermatitis_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_810aedb1455d,FRM0056,BDS004213,Cetirizine dihydrochloride 10 mg.,urticaria_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_43c082513a6c,FRM0056,BDS006745,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,urticaria_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_252f36e10a6f,FRM0056,BDS003747,Fexofenadine HCl 180 mg.,urticaria_mild_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_17d168a8539f,FRM0056,BDS001057,Triamcinolone Acetonide 0.02%,urticaria_mild_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_3e69e95051eb,FRM0056,BDS004213,Cetirizine dihydrochloride 10 mg.,urticaria_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_c138dec4bb92,FRM0056,BDS006745,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,urticaria_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_7e9a41738c46,FRM0056,BDS003747,Fexofenadine HCl 180 mg.,urticaria_mild_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_def61cae9c01,FRM0056,BDS001057,Triamcinolone Acetonide 0.02%,urticaria_mild_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_c9dfe963b455,FRM0056,BDS004213,Cetirizine dihydrochloride 10 mg.,urticaria_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_b13cb8fdba68,FRM0056,BDS006745,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,urticaria_mild_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_47f0c92a98aa,FRM0056,BDS003747,Fexofenadine HCl 180 mg.,urticaria_mild_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_50ddd5165658,FRM0056,BDS001057,Triamcinolone Acetonide 0.02%,urticaria_mild_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_ce2453a02b2a,FRM0057,BDS004213,Cetirizine dihydrochloride 10 mg.,pruritus_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_85f1c75fb4a5,FRM0057,BDS006745,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,pruritus_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_d9105293bf33,FRM0057,BDS001057,Triamcinolone Acetonide 0.02%,pruritus_localized_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_ed35ea614aab,FRM0057,BDS004213,Cetirizine dihydrochloride 10 mg.,pruritus_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_b1f4e10beca4,FRM0057,BDS006745,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,pruritus_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_e445506a0900,FRM0057,BDS001057,Triamcinolone Acetonide 0.02%,pruritus_localized_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_82c47b5c6716,FRM0057,BDS004213,Cetirizine dihydrochloride 10 mg.,pruritus_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_4b0b56c22c2d,FRM0057,BDS006745,Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,pruritus_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_63ba3fa13c18,FRM0057,BDS001057,Triamcinolone Acetonide 0.02%,pruritus_localized_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_95ad280c5cbd,FRM0058,BDS001491,Clotrimazole 1%+Betamethasone Dipropionate (eq. to Betamethasone 0.1%) w/w,tinea_corporis_localized_adult,RX NOW,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
gold_regimen_1065de476b76,FRM0058,BDS004213,Cetirizine dihydrochloride 10 mg.,tinea_corporis_localized_adult,SWAP,source_missing_hide_from_rx,pending_exact_accredited_evidence,source citation; indication; dose; route; frequency; duration; minimum safety,find accepted source with exact indication/dose/route/frequency/duration/safety snippets
