regimen_id,disease_key,product_id,drug_name,issue_type,no_antibiotic_rule_candidate,final_status,exact_evidence_missing,exact_next_action
FRM0106,infected_eczema_localized_adult,BDS001908,Fusidic acid + Betamethasone Valerate + Preservative,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0107,uncomplicated_uti_adult,BDS007591,Norfloxacin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0108,topical_eye_antibiotic_support_adult,BDS001437,Chloramphenicol,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0108,topical_eye_antibiotic_support_adult,BDS001847,Fusidic acid + Preservative,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0108,topical_eye_antibiotic_support_adult,BDS003721,Oxytetracycline HCl + Polymyxin B Sulfate 10 + s,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0111,infected_wound_oral_antibiotic_adult,BDS001103,Amoxicillin + Clavulanic Acid,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0111,infected_wound_oral_antibiotic_adult,BDS001238,Povidone-Iodine USP w/v,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0112,penicillin_allergy_resp_support_adult,BDS007066,Roxithromycin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0113,bacterial_sinusitis_alt_adult,BDS007066,Roxithromycin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0114,bacterial_pharyngitis_alt_adult,BDS007066,Roxithromycin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0115,topical_fusidic_support_adult,BDS002003,Gentamicin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0117,vaginal_mixed_infection_adult,BDS008491,Nystatin 100 + s + Chloramphenicol + Diiodohydroxyguin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0118,vaginal_discharge_support_adult,BDS008491,Nystatin 100 + s + Chloramphenicol + Diiodohydroxyguin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0119,uncomplicated_uti_alt_cipro_adult,BDS001496,Ciprofloxacin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0120,dysuria_lower_uti_adult,BDS007591,Norfloxacin,inappropriate_antibiotic_default,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0121,frequency_urgency_uti_adult,BDS007591,Norfloxacin,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
FRM0133,dental_abscess_support_adult,BDS001103,Amoxicillin + Clavulanic Acid,antibiotic_source_gate_missing,False,blocked_antibiotic_missing_criteria,bacterial criteria/no-antibiotic rule; drug choice; dose; frequency; duration; allergy alternative if used,map accepted RDU/AWaRe/disease guideline snippet to this row before RX NOW
